epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
399,805.896,0.55067,0.33062,0.83101,0.95564,0.87484,0.90728,0.72667,0.59437,0.32291,0.79367,0.0298818,0.0099606,0.0298818,0.0099606,0.0298818,0.0099606,0.0298818,0.0099606
400,807.711,0.54404,0.32698,0.82636,0.92315,0.88218,0.90527,0.71904,0.59782,0.33061,0.79653,0.0298815,0.0099605,0.0298815,0.0099605,0.0298815,0.0099605,0.0298815,0.0099605
401,809.416,0.54974,0.32393,0.83425,0.95957,0.82848,0.90426,0.70694,0.5986,0.33757,0.79845,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604
402,811.28,0.55224,0.32309,0.83548,0.89626,0.89636,0.90271,0.71449,0.5944,0.34122,0.79948,0.0298809,0.0099603,0.0298809,0.0099603,0.0298809,0.0099603,0.0298809,0.0099603
403,812.975,0.54324,0.32694,0.83141,0.86183,0.90885,0.90225,0.70956,0.59174,0.34283,0.79771,0.0298806,0.0099602,0.0298806,0.0099602,0.0298806,0.0099602,0.0298806,0.0099602
404,814.83,0.53488,0.3169,0.8341,0.87201,0.90703,0.90439,0.70679,0.59655,0.33796,0.79421,0.0298803,0.0099601,0.0298803,0.0099601,0.0298803,0.0099601,0.0298803,0.0099601
405,816.597,0.54683,0.34094,0.82759,0.91935,0.88325,0.90338,0.71073,0.60418,0.34761,0.79382,0.02988,0.00996,0.02988,0.00996,0.02988,0.00996,0.02988,0.00996
406,818.489,0.54449,0.34449,0.83021,0.95893,0.86932,0.90803,0.71683,0.58889,0.33773,0.79037,0.0298797,0.0099599,0.0298797,0.0099599,0.0298797,0.0099599,0.0298797,0.0099599
407,820.259,0.53654,0.33505,0.82695,0.91291,0.89926,0.90896,0.7173,0.58646,0.33754,0.79009,0.0298794,0.00995981,0.0298794,0.00995981,0.0298794,0.00995981,0.0298794,0.00995981
408,822.133,0.54932,0.34232,0.82045,0.95499,0.8414,0.90279,0.68968,0.58883,0.34791,0.78858,0.0298791,0.00995971,0.0298791,0.00995971,0.0298791,0.00995971,0.0298791,0.00995971
409,823.877,0.54509,0.32501,0.8268,0.95958,0.82401,0.91145,0.70911,0.57715,0.3404,0.78568,0.0298788,0.00995961,0.0298788,0.00995961,0.0298788,0.00995961,0.0298788,0.00995961
410,825.718,0.54574,0.32109,0.83265,0.86282,0.91183,0.91152,0.72776,0.57365,0.33779,0.78582,0.0298785,0.00995951,0.0298785,0.00995951,0.0298785,0.00995951,0.0298785,0.00995951
411,827.58,0.5448,0.32134,0.82886,0.95143,0.8321,0.91129,0.72612,0.57369,0.3303,0.78453,0.0298782,0.00995941,0.0298782,0.00995941,0.0298782,0.00995941,0.0298782,0.00995941
412,832.009,0.54109,0.31701,0.82383,0.86588,0.90186,0.9135,0.73039,0.56732,0.3275,0.78259,0.0298779,0.00995931,0.0298779,0.00995931,0.0298779,0.00995931,0.0298779,0.00995931
413,833.872,0.53976,0.31914,0.82594,0.89107,0.89115,0.9124,0.72776,0.5707,0.33595,0.7845,0.0298776,0.00995921,0.0298776,0.00995921,0.0298776,0.00995921,0.0298776,0.00995921
414,835.928,0.55199,0.33125,0.8202,0.9011,0.88709,0.90658,0.7221,0.56747,0.32673,0.78496,0.0298773,0.00995911,0.0298773,0.00995911,0.0298773,0.00995911,0.0298773,0.00995911
415,837.758,0.54943,0.33422,0.82616,0.94657,0.8683,0.90993,0.73237,0.57391,0.32626,0.78646,0.029877,0.00995901,0.029877,0.00995901,0.029877,0.00995901,0.029877,0.00995901
416,839.634,0.53382,0.33474,0.82948,0.94614,0.87583,0.91207,0.73478,0.58283,0.33287,0.78659,0.0298767,0.00995892,0.0298767,0.00995892,0.0298767,0.00995892,0.0298767,0.00995892
417,841.409,0.5461,0.32043,0.82704,0.9482,0.88553,0.90729,0.72813,0.58416,0.34158,0.78777,0.0298764,0.00995882,0.0298764,0.00995882,0.0298764,0.00995882,0.0298764,0.00995882
418,843.207,0.52983,0.30939,0.82665,0.94364,0.88403,0.90738,0.72624,0.5844,0.34169,0.78952,0.0298762,0.00995872,0.0298762,0.00995872,0.0298762,0.00995872,0.0298762,0.00995872
419,844.933,0.5389,0.31267,0.82766,0.95174,0.87096,0.90731,0.71995,0.58897,0.33796,0.79131,0.0298759,0.00995862,0.0298759,0.00995862,0.0298759,0.00995862,0.0298759,0.00995862
420,846.828,0.53982,0.30534,0.82967,0.9512,0.87262,0.90663,0.71721,0.60478,0.33692,0.79416,0.0298756,0.00995852,0.0298756,0.00995852,0.0298756,0.00995852,0.0298756,0.00995852
421,848.525,0.53395,0.31052,0.83074,0.93643,0.87015,0.90205,0.71518,0.60872,0.34103,0.79083,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
422,850.348,0.53522,0.31194,0.83344,0.93334,0.85421,0.89843,0.7128,0.60222,0.33398,0.79404,0.029875,0.00995832,0.029875,0.00995832,0.029875,0.00995832,0.029875,0.00995832
423,852.109,0.54438,0.31106,0.82725,0.9327,0.85183,0.89874,0.70989,0.59329,0.33152,0.79441,0.0298747,0.00995822,0.0298747,0.00995822,0.0298747,0.00995822,0.0298747,0.00995822
424,853.958,0.53842,0.31112,0.82984,0.91575,0.85691,0.90051,0.7197,0.58852,0.32857,0.78812,0.0298744,0.00995812,0.0298744,0.00995812,0.0298744,0.00995812,0.0298744,0.00995812
425,855.69,0.54326,0.31215,0.8302,0.94595,0.84482,0.89954,0.72865,0.58212,0.33478,0.78689,0.0298741,0.00995802,0.0298741,0.00995802,0.0298741,0.00995802,0.0298741,0.00995802
