epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
399,600.512,0.85463,0.4532,0.80898,0.77935,0.71389,0.7579,0.56021,0.70384,0.43108,0.87222,0.0298818,0.0099606,0.0298818,0.0099606,0.0298818,0.0099606,0.0298818,0.0099606
400,601.984,0.80776,0.45029,0.81056,0.78567,0.71401,0.75513,0.55371,0.69344,0.4159,0.87204,0.0298815,0.0099605,0.0298815,0.0099605,0.0298815,0.0099605,0.0298815,0.0099605
401,603.283,0.80846,0.43082,0.80823,0.76905,0.72858,0.7624,0.54577,0.70672,0.41888,0.87257,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604
402,604.741,0.79386,0.44027,0.80739,0.77685,0.71492,0.7603,0.5336,0.76401,0.43293,0.87024,0.0298809,0.0099603,0.0298809,0.0099603,0.0298809,0.0099603,0.0298809,0.0099603
403,606.136,0.82247,0.44758,0.79868,0.75018,0.71446,0.73925,0.5285,0.74749,0.4311,0.86974,0.0298806,0.0099602,0.0298806,0.0099602,0.0298806,0.0099602,0.0298806,0.0099602
404,607.592,0.83339,0.44712,0.80229,0.86036,0.67644,0.74085,0.53228,0.72168,0.44267,0.87752,0.0298803,0.0099601,0.0298803,0.0099601,0.0298803,0.0099601,0.0298803,0.0099601
405,608.91,0.87361,0.45755,0.80081,0.87047,0.68062,0.74013,0.53348,0.7222,0.44177,0.87891,0.02988,0.00996,0.02988,0.00996,0.02988,0.00996,0.02988,0.00996
406,610.368,0.83083,0.45619,0.80408,0.86537,0.6983,0.73538,0.53607,0.70584,0.43143,0.87728,0.0298797,0.0099599,0.0298797,0.0099599,0.0298797,0.0099599,0.0298797,0.0099599
407,611.672,0.83482,0.44849,0.80391,0.86498,0.70419,0.73924,0.54091,0.70861,0.44426,0.87684,0.0298794,0.00995981,0.0298794,0.00995981,0.0298794,0.00995981,0.0298794,0.00995981
408,613.103,0.79541,0.4372,0.80179,0.83199,0.72442,0.73763,0.54732,0.6923,0.4248,0.88525,0.0298791,0.00995971,0.0298791,0.00995971,0.0298791,0.00995971,0.0298791,0.00995971
409,614.416,0.79351,0.44685,0.80164,0.8587,0.72103,0.76158,0.56771,0.7048,0.42332,0.89116,0.0298788,0.00995961,0.0298788,0.00995961,0.0298788,0.00995961,0.0298788,0.00995961
410,615.848,0.7805,0.44831,0.79675,0.87122,0.71759,0.75615,0.56293,0.72285,0.42123,0.88881,0.0298785,0.00995951,0.0298785,0.00995951,0.0298785,0.00995951,0.0298785,0.00995951
411,617.256,0.82922,0.44226,0.79759,0.86976,0.71733,0.75918,0.55535,0.74296,0.43303,0.88912,0.0298782,0.00995941,0.0298782,0.00995941,0.0298782,0.00995941,0.0298782,0.00995941
412,618.765,0.80466,0.43532,0.80982,0.86082,0.70102,0.75982,0.55144,0.71309,0.4248,0.8905,0.0298779,0.00995931,0.0298779,0.00995931,0.0298779,0.00995931,0.0298779,0.00995931
413,620.079,0.81489,0.43415,0.80183,0.76258,0.74405,0.77,0.56348,0.69662,0.42683,0.8844,0.0298776,0.00995921,0.0298776,0.00995921,0.0298776,0.00995921,0.0298776,0.00995921
414,621.681,0.79358,0.44355,0.7998,0.83812,0.73246,0.77021,0.57114,0.70025,0.41755,0.87555,0.0298773,0.00995911,0.0298773,0.00995911,0.0298773,0.00995911,0.0298773,0.00995911
415,622.998,0.81268,0.43777,0.80528,0.82236,0.73241,0.77225,0.56766,0.69707,0.43098,0.87636,0.029877,0.00995901,0.029877,0.00995901,0.029877,0.00995901,0.029877,0.00995901
416,624.435,0.85972,0.45378,0.80603,0.79892,0.74995,0.7896,0.56659,0.68025,0.41788,0.87396,0.0298767,0.00995892,0.0298767,0.00995892,0.0298767,0.00995892,0.0298767,0.00995892
417,627.518,0.79254,0.45223,0.80779,0.85761,0.7146,0.77869,0.56895,0.66503,0.42587,0.87844,0.0298764,0.00995882,0.0298764,0.00995882,0.0298764,0.00995882,0.0298764,0.00995882
418,629.089,0.82553,0.4462,0.79794,0.79466,0.73766,0.77743,0.56922,0.67576,0.42489,0.87425,0.0298762,0.00995872,0.0298762,0.00995872,0.0298762,0.00995872,0.0298762,0.00995872
419,630.512,0.86491,0.45138,0.80296,0.80349,0.72829,0.77465,0.55915,0.67004,0.42788,0.87348,0.0298759,0.00995862,0.0298759,0.00995862,0.0298759,0.00995862,0.0298759,0.00995862
420,632.09,0.81073,0.45334,0.80683,0.78658,0.71454,0.75845,0.55272,0.66648,0.42459,0.87403,0.0298756,0.00995852,0.0298756,0.00995852,0.0298756,0.00995852,0.0298756,0.00995852
421,633.385,0.80406,0.44204,0.80426,0.75962,0.74177,0.76176,0.5606,0.6711,0.42814,0.87358,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
422,634.894,0.82234,0.44477,0.8015,0.79716,0.73109,0.76383,0.55584,0.67428,0.42698,0.86836,0.029875,0.00995832,0.029875,0.00995832,0.029875,0.00995832,0.029875,0.00995832
423,636.156,0.79707,0.43869,0.80471,0.73187,0.76079,0.75691,0.54942,0.67572,0.42704,0.86712,0.0298747,0.00995822,0.0298747,0.00995822,0.0298747,0.00995822,0.0298747,0.00995822
424,637.644,0.79602,0.43474,0.81074,0.74372,0.73163,0.75242,0.55094,0.686,0.43747,0.87306,0.0298744,0.00995812,0.0298744,0.00995812,0.0298744,0.00995812,0.0298744,0.00995812
425,638.985,0.82575,0.4495,0.79962,0.78424,0.72973,0.75253,0.54229,0.70789,0.44163,0.8782,0.0298741,0.00995802,0.0298741,0.00995802,0.0298741,0.00995802,0.0298741,0.00995802
426,640.454,0.85434,0.44893,0.80552,0.77525,0.71431,0.74901,0.55052,0.72564,0.44917,0.88388,0.0298738,0.00995792,0.0298738,0.00995792,0.0298738,0.00995792,0.0298738,0.00995792
427,641.788,0.81221,0.44058,0.80314,0.74625,0.73122,0.75029,0.55253,0.69884,0.4422,0.88084,0.0298735,0.00995783,0.0298735,0.00995783,0.0298735,0.00995783,0.0298735,0.00995783
428,643.216,0.82321,0.43185,0.79863,0.74524,0.7451,0.76466,0.55444,0.69959,0.43417,0.88309,0.0298732,0.00995773,0.0298732,0.00995773,0.0298732,0.00995773,0.0298732,0.00995773
429,644.582,0.81183,0.43476,0.8016,0.7199,0.75167,0.75655,0.54577,0.68477,0.42671,0.87727,0.0298729,0.00995763,0.0298729,0.00995763,0.0298729,0.00995763,0.0298729,0.00995763
430,646.044,0.82499,0.44082,0.80541,0.84147,0.71396,0.7619,0.55593,0.69101,0.41549,0.86909,0.0298726,0.00995753,0.0298726,0.00995753,0.0298726,0.00995753,0.0298726,0.00995753
431,647.366,0.81844,0.43541,0.80454,0.72475,0.76351,0.76048,0.56145,0.68562,0.41243,0.86647,0.0298723,0.00995743,0.0298723,0.00995743,0.0298723,0.00995743,0.0298723,0.00995743
432,648.836,0.78921,0.42729,0.80581,0.74993,0.7656,0.77147,0.563,0.67131,0.41019,0.86769,0.029872,0.00995733,0.029872,0.00995733,0.029872,0.00995733,0.029872,0.00995733
433,650.133,0.8131,0.43213,0.80937,0.7546,0.7698,0.77091,0.56333,0.6806,0.41357,0.87112,0.0298717,0.00995723,0.0298717,0.00995723,0.0298717,0.00995723,0.0298717,0.00995723
434,651.626,0.8025,0.43213,0.81663,0.73723,0.7606,0.77135,0.57132,0.69724,0.42275,0.87181,0.0298714,0.00995713,0.0298714,0.00995713,0.0298714,0.00995713,0.0298714,0.00995713
435,652.97,0.84674,0.44093,0.79734,0.71241,0.75614,0.77081,0.56553,0.69456,0.44006,0.87722,0.0298711,0.00995703,0.0298711,0.00995703,0.0298711,0.00995703,0.0298711,0.00995703
436,654.46,0.87306,0.44809,0.80154,0.86295,0.68135,0.76664,0.55372,0.69032,0.43251,0.88116,0.0298708,0.00995694,0.0298708,0.00995694,0.0298708,0.00995694,0.0298708,0.00995694
437,655.922,0.8227,0.44564,0.80424,0.75611,0.76139,0.77267,0.55158,0.68632,0.42407,0.88453,0.0298705,0.00995684,0.0298705,0.00995684,0.0298705,0.00995684,0.0298705,0.00995684
438,657.467,0.86218,0.4469,0.79961,0.79002,0.75417,0.76914,0.55601,0.67845,0.42286,0.87795,0.0298702,0.00995674,0.0298702,0.00995674,0.0298702,0.00995674,0.0298702,0.00995674
439,658.824,0.80544,0.42841,0.79633,0.77862,0.74343,0.7645,0.5607,0.68912,0.42445,0.87583,0.0298699,0.00995664,0.0298699,0.00995664,0.0298699,0.00995664,0.0298699,0.00995664
440,662.153,0.76352,0.42887,0.80698,0.77101,0.7388,0.7604,0.55547,0.68946,0.42843,0.88205,0.0298696,0.00995654,0.0298696,0.00995654,0.0298696,0.00995654,0.0298696,0.00995654
441,663.566,0.81661,0.43868,0.80115,0.75571,0.74084,0.76502,0.55907,0.67059,0.42857,0.87832,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
442,665.052,0.83749,0.44763,0.81152,0.73599,0.75264,0.76394,0.55648,0.68774,0.42653,0.87778,0.029869,0.00995634,0.029869,0.00995634,0.029869,0.00995634,0.029869,0.00995634
443,666.386,0.79133,0.43401,0.80072,0.76089,0.74795,0.76901,0.56171,0.68123,0.42002,0.87714,0.0298687,0.00995624,0.0298687,0.00995624,0.0298687,0.00995624,0.0298687,0.00995624
444,667.857,0.83789,0.4462,0.79803,0.73882,0.76117,0.76755,0.57285,0.6782,0.43216,0.87228,0.0298684,0.00995614,0.0298684,0.00995614,0.0298684,0.00995614,0.0298684,0.00995614
445,669.167,0.78621,0.43142,0.8023,0.81954,0.72849,0.76715,0.57298,0.67177,0.41748,0.86927,0.0298681,0.00995604,0.0298681,0.00995604,0.0298681,0.00995604,0.0298681,0.00995604
446,670.645,0.80863,0.43564,0.8074,0.83737,0.7067,0.7603,0.56257,0.71604,0.42701,0.87695,0.0298678,0.00995595,0.0298678,0.00995595,0.0298678,0.00995595,0.0298678,0.00995595
447,671.956,0.83196,0.43796,0.81028,0.84093,0.70345,0.76939,0.56198,0.71064,0.43267,0.88141,0.0298675,0.00995585,0.0298675,0.00995585,0.0298675,0.00995585,0.0298675,0.00995585
448,673.378,0.82308,0.44202,0.80414,0.87696,0.69147,0.7737,0.55074,0.72813,0.43492,0.88593,0.0298672,0.00995575,0.0298672,0.00995575,0.0298672,0.00995575,0.0298672,0.00995575
449,674.67,0.79055,0.43159,0.79749,0.85627,0.68204,0.77362,0.55496,0.73107,0.43479,0.88723,0.0298669,0.00995565,0.0298669,0.00995565,0.0298669,0.00995565,0.0298669,0.00995565
450,676.147,0.77888,0.4177,0.80805,0.83985,0.693,0.76017,0.5492,0.70573,0.43347,0.88652,0.0298666,0.00995555,0.0298666,0.00995555,0.0298666,0.00995555,0.0298666,0.00995555
451,677.496,0.81076,0.44364,0.80516,0.78095,0.7239,0.75316,0.55226,0.6988,0.42589,0.88484,0.0298663,0.00995545,0.0298663,0.00995545,0.0298663,0.00995545,0.0298663,0.00995545
452,679.01,0.79102,0.4368,0.80194,0.81981,0.70308,0.77395,0.56004,0.70805,0.43061,0.87906,0.0298661,0.00995535,0.0298661,0.00995535,0.0298661,0.00995535,0.0298661,0.00995535
453,680.379,0.80447,0.43282,0.8084,0.74668,0.72724,0.76765,0.55904,0.70329,0.42447,0.87683,0.0298658,0.00995525,0.0298658,0.00995525,0.0298658,0.00995525,0.0298658,0.00995525
454,681.915,0.82469,0.43661,0.80482,0.70126,0.77515,0.75692,0.56595,0.67121,0.41964,0.87295,0.0298655,0.00995515,0.0298655,0.00995515,0.0298655,0.00995515,0.0298655,0.00995515
455,683.254,0.79233,0.42939,0.80015,0.69643,0.77819,0.75262,0.55846,0.67286,0.42116,0.87505,0.0298652,0.00995505,0.0298652,0.00995505,0.0298652,0.00995505,0.0298652,0.00995505
456,684.704,0.81583,0.43187,0.80292,0.70836,0.73499,0.74767,0.55651,0.7107,0.43253,0.87226,0.0298649,0.00995495,0.0298649,0.00995495,0.0298649,0.00995495,0.0298649,0.00995495
457,686.097,0.80854,0.4346,0.7984,0.79434,0.69146,0.75306,0.55277,0.72825,0.43854,0.86895,0.0298646,0.00995486,0.0298646,0.00995486,0.0298646,0.00995486,0.0298646,0.00995486
458,687.659,0.8213,0.44203,0.80534,0.68008,0.75133,0.74958,0.55794,0.68107,0.43415,0.87171,0.0298643,0.00995476,0.0298643,0.00995476,0.0298643,0.00995476,0.0298643,0.00995476
459,689.072,0.83051,0.44709,0.80359,0.76927,0.709,0.74927,0.55803,0.68628,0.43254,0.87349,0.029864,0.00995466,0.029864,0.00995466,0.029864,0.00995466,0.029864,0.00995466
460,690.582,0.81846,0.43535,0.8028,0.7874,0.74454,0.78362,0.56617,0.70785,0.45238,0.87129,0.0298637,0.00995456,0.0298637,0.00995456,0.0298637,0.00995456,0.0298637,0.00995456
461,691.929,0.80349,0.43509,0.80215,0.80965,0.70116,0.76713,0.55992,0.71461,0.45191,0.87186,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
462,693.519,0.80207,0.42873,0.80135,0.74636,0.7266,0.77425,0.56886,0.69109,0.43474,0.8672,0.0298631,0.00995436,0.0298631,0.00995436,0.0298631,0.00995436,0.0298631,0.00995436
463,696.569,0.87103,0.45027,0.79923,0.78215,0.76346,0.78925,0.57991,0.69407,0.421,0.86677,0.0298628,0.00995426,0.0298628,0.00995426,0.0298628,0.00995426,0.0298628,0.00995426
464,698.137,0.80628,0.43862,0.798,0.80165,0.71256,0.7779,0.5629,0.73156,0.43591,0.86969,0.0298625,0.00995416,0.0298625,0.00995416,0.0298625,0.00995416,0.0298625,0.00995416
465,699.532,0.80737,0.43787,0.79949,0.71635,0.76261,0.76406,0.56967,0.72252,0.43795,0.87066,0.0298622,0.00995406,0.0298622,0.00995406,0.0298622,0.00995406,0.0298622,0.00995406
466,701.055,0.80537,0.42974,0.80272,0.74576,0.76994,0.76398,0.57402,0.68205,0.43743,0.87073,0.0298619,0.00995396,0.0298619,0.00995396,0.0298619,0.00995396,0.0298619,0.00995396
467,702.404,0.80358,0.42032,0.80525,0.75792,0.76093,0.76451,0.5809,0.67212,0.42123,0.87156,0.0298616,0.00995387,0.0298616,0.00995387,0.0298616,0.00995387,0.0298616,0.00995387
468,703.945,0.8094,0.43685,0.80846,0.76741,0.75052,0.76164,0.5806,0.69049,0.41107,0.8721,0.0298613,0.00995377,0.0298613,0.00995377,0.0298613,0.00995377,0.0298613,0.00995377
469,705.282,0.79761,0.42103,0.79756,0.76062,0.71658,0.74956,0.56322,0.69164,0.41016,0.87246,0.029861,0.00995367,0.029861,0.00995367,0.029861,0.00995367,0.029861,0.00995367
470,706.786,0.781,0.41818,0.80306,0.81673,0.72016,0.75647,0.55787,0.67643,0.41368,0.87269,0.0298607,0.00995357,0.0298607,0.00995357,0.0298607,0.00995357,0.0298607,0.00995357
471,708.182,0.80354,0.42659,0.81051,0.75039,0.75204,0.75996,0.55888,0.68021,0.41994,0.87189,0.0298604,0.00995347,0.0298604,0.00995347,0.0298604,0.00995347,0.0298604,0.00995347
472,709.649,0.80706,0.42877,0.80552,0.77038,0.73982,0.76304,0.57062,0.68842,0.4236,0.87025,0.0298601,0.00995337,0.0298601,0.00995337,0.0298601,0.00995337,0.0298601,0.00995337
473,710.995,0.8166,0.4285,0.81172,0.80466,0.7399,0.76623,0.57066,0.69028,0.42527,0.87111,0.0298598,0.00995327,0.0298598,0.00995327,0.0298598,0.00995327,0.0298598,0.00995327
474,712.458,0.79237,0.42407,0.80502,0.78584,0.72882,0.76491,0.57373,0.66635,0.41059,0.87055,0.0298595,0.00995317,0.0298595,0.00995317,0.0298595,0.00995317,0.0298595,0.00995317
475,713.769,0.78132,0.42008,0.80655,0.82196,0.72959,0.77739,0.57322,0.67415,0.41276,0.87022,0.0298592,0.00995307,0.0298592,0.00995307,0.0298592,0.00995307,0.0298592,0.00995307
476,715.226,0.82891,0.4394,0.79836,0.85689,0.70371,0.77084,0.57984,0.66934,0.41511,0.86851,0.0298589,0.00995297,0.0298589,0.00995297,0.0298589,0.00995297,0.0298589,0.00995297
477,716.513,0.80001,0.43272,0.80584,0.74066,0.76832,0.77567,0.57999,0.67891,0.41809,0.86957,0.0298586,0.00995288,0.0298586,0.00995288,0.0298586,0.00995288,0.0298586,0.00995288
478,717.998,0.7741,0.43408,0.8031,0.72432,0.79863,0.78548,0.57553,0.69053,0.41651,0.87096,0.0298583,0.00995278,0.0298583,0.00995278,0.0298583,0.00995278,0.0298583,0.00995278
479,719.39,0.7809,0.44255,0.79524,0.7234,0.78202,0.78466,0.57388,0.68352,0.41408,0.87242,0.029858,0.00995268,0.029858,0.00995268,0.029858,0.00995268,0.029858,0.00995268
480,720.936,0.8003,0.43897,0.80122,0.72375,0.7591,0.75802,0.57645,0.68164,0.41399,0.8733,0.0298577,0.00995258,0.0298577,0.00995258,0.0298577,0.00995258,0.0298577,0.00995258
481,722.275,0.8045,0.4374,0.7988,0.69078,0.75562,0.74065,0.56311,0.68865,0.41472,0.87285,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
482,723.738,0.83152,0.44022,0.81079,0.713,0.75362,0.75027,0.55661,0.69845,0.41836,0.87696,0.0298571,0.00995238,0.0298571,0.00995238,0.0298571,0.00995238,0.0298571,0.00995238
483,725.07,0.80623,0.43673,0.80395,0.72368,0.74344,0.75137,0.55095,0.70164,0.4193,0.87497,0.0298568,0.00995228,0.0298568,0.00995228,0.0298568,0.00995228,0.0298568,0.00995228
484,726.634,0.78222,0.42127,0.80296,0.706,0.73571,0.74553,0.55106,0.70761,0.41461,0.87153,0.0298565,0.00995218,0.0298565,0.00995218,0.0298565,0.00995218,0.0298565,0.00995218
485,729.627,0.80633,0.43738,0.79386,0.77645,0.70315,0.74637,0.55561,0.6903,0.41686,0.87254,0.0298563,0.00995208,0.0298563,0.00995208,0.0298563,0.00995208,0.0298563,0.00995208
486,731.151,0.76467,0.43308,0.80343,0.73963,0.75032,0.75578,0.55955,0.68413,0.41188,0.8685,0.029856,0.00995198,0.029856,0.00995198,0.029856,0.00995198,0.029856,0.00995198
487,732.499,0.77943,0.42203,0.79778,0.73808,0.76046,0.76906,0.56032,0.67339,0.4112,0.86802,0.0298557,0.00995189,0.0298557,0.00995189,0.0298557,0.00995189,0.0298557,0.00995189
488,734.115,0.81986,0.42899,0.80315,0.76226,0.75766,0.76548,0.56261,0.67707,0.42098,0.86779,0.0298554,0.00995179,0.0298554,0.00995179,0.0298554,0.00995179,0.0298554,0.00995179
489,735.454,0.80074,0.43125,0.80071,0.8054,0.73362,0.76934,0.56836,0.67222,0.41736,0.86418,0.0298551,0.00995169,0.0298551,0.00995169,0.0298551,0.00995169,0.0298551,0.00995169
490,736.874,0.79519,0.43673,0.8068,0.82485,0.71033,0.75258,0.55293,0.65081,0.40503,0.86229,0.0298548,0.00995159,0.0298548,0.00995159,0.0298548,0.00995159,0.0298548,0.00995159
491,738.182,0.77711,0.42507,0.80689,0.81761,0.71082,0.73987,0.5423,0.64895,0.40853,0.86634,0.0298545,0.00995149,0.0298545,0.00995149,0.0298545,0.00995149,0.0298545,0.00995149
492,739.628,0.7996,0.42069,0.80625,0.8088,0.71241,0.74182,0.53273,0.66152,0.43466,0.86632,0.0298542,0.00995139,0.0298542,0.00995139,0.0298542,0.00995139,0.0298542,0.00995139
493,741.092,0.76193,0.41835,0.79548,0.80074,0.71232,0.74135,0.53509,0.68121,0.42597,0.86542,0.0298539,0.00995129,0.0298539,0.00995129,0.0298539,0.00995129,0.0298539,0.00995129
494,742.479,0.7863,0.42193,0.79839,0.74242,0.74283,0.75193,0.5442,0.68816,0.40936,0.86814,0.0298536,0.00995119,0.0298536,0.00995119,0.0298536,0.00995119,0.0298536,0.00995119
495,743.867,0.7795,0.41964,0.80748,0.70335,0.78331,0.76913,0.5511,0.66826,0.40775,0.86876,0.0298533,0.00995109,0.0298533,0.00995109,0.0298533,0.00995109,0.0298533,0.00995109
496,745.572,0.7924,0.42299,0.79918,0.86791,0.69165,0.75191,0.54574,0.67879,0.41285,0.86745,0.029853,0.009951,0.029853,0.009951,0.029853,0.009951,0.029853,0.009951
497,746.951,0.83414,0.43897,0.80655,0.72976,0.75617,0.75816,0.55306,0.66878,0.41909,0.8693,0.0298527,0.0099509,0.0298527,0.0099509,0.0298527,0.0099509,0.0298527,0.0099509
498,748.225,0.81515,0.44441,0.79422,0.71824,0.76465,0.76165,0.5589,0.66331,0.42401,0.87714,0.0298524,0.0099508,0.0298524,0.0099508,0.0298524,0.0099508,0.0298524,0.0099508
499,749.374,0.80748,0.43536,0.80448,0.71592,0.76494,0.76035,0.55656,0.67414,0.42805,0.88081,0.0298521,0.0099507,0.0298521,0.0099507,0.0298521,0.0099507,0.0298521,0.0099507
500,750.701,0.81498,0.43635,0.80394,0.85603,0.70652,0.75926,0.56458,0.67404,0.42399,0.87946,0.0298518,0.0099506,0.0298518,0.0099506,0.0298518,0.0099506,0.0298518,0.0099506
501,752.115,0.82862,0.44346,0.79426,0.8495,0.70542,0.75782,0.56292,0.68529,0.43522,0.8769,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
502,753.725,0.79616,0.42377,0.80025,0.74635,0.75695,0.74376,0.55759,0.68771,0.43808,0.88291,0.0298512,0.0099504,0.0298512,0.0099504,0.0298512,0.0099504,0.0298512,0.0099504
503,755.113,0.78281,0.413,0.79906,0.74378,0.75764,0.74527,0.56843,0.70605,0.44549,0.88664,0.0298509,0.0099503,0.0298509,0.0099503,0.0298509,0.0099503,0.0298509,0.0099503
504,756.663,0.78466,0.41971,0.79694,0.71832,0.75779,0.74343,0.57224,0.65656,0.42674,0.89135,0.0298506,0.0099502,0.0298506,0.0099502,0.0298506,0.0099502,0.0298506,0.0099502
505,758.014,0.81227,0.43343,0.79968,0.75503,0.73577,0.74721,0.56947,0.66415,0.4265,0.894,0.0298503,0.0099501,0.0298503,0.0099501,0.0298503,0.0099501,0.0298503,0.0099501
506,759.607,0.796,0.42602,0.79412,0.82372,0.73111,0.75867,0.57664,0.69867,0.42803,0.8992,0.02985,0.00995,0.02985,0.00995,0.02985,0.00995,0.02985,0.00995
507,761.011,0.79356,0.43328,0.79442,0.78551,0.73187,0.76129,0.57711,0.67682,0.41511,0.89124,0.0298497,0.00994991,0.0298497,0.00994991,0.0298497,0.00994991,0.0298497,0.00994991
508,764.385,0.83827,0.4266,0.79824,0.7421,0.75232,0.75687,0.56719,0.686,0.41112,0.87442,0.0298494,0.00994981,0.0298494,0.00994981,0.0298494,0.00994981,0.0298494,0.00994981
509,765.625,0.81026,0.4241,0.79949,0.73946,0.76323,0.76271,0.56428,0.69791,0.41942,0.87251,0.0298491,0.00994971,0.0298491,0.00994971,0.0298491,0.00994971,0.0298491,0.00994971
510,767.41,0.76243,0.41207,0.8059,0.74633,0.73296,0.75849,0.5644,0.66103,0.41177,0.87423,0.0298488,0.00994961,0.0298488,0.00994961,0.0298488,0.00994961,0.0298488,0.00994961
511,769.284,0.7916,0.41681,0.80251,0.72343,0.75385,0.75804,0.56487,0.66168,0.4128,0.87319,0.0298485,0.00994951,0.0298485,0.00994951,0.0298485,0.00994951,0.0298485,0.00994951
512,770.894,0.80023,0.42807,0.79904,0.68503,0.76839,0.74791,0.57605,0.67002,0.4158,0.87611,0.0298482,0.00994941,0.0298482,0.00994941,0.0298482,0.00994941,0.0298482,0.00994941
513,772.089,0.8036,0.42351,0.79693,0.79311,0.71612,0.75452,0.56841,0.67247,0.41979,0.87614,0.0298479,0.00994931,0.0298479,0.00994931,0.0298479,0.00994931,0.0298479,0.00994931
514,773.49,0.82947,0.42619,0.80089,0.83132,0.69613,0.75416,0.55565,0.68101,0.42828,0.87413,0.0298476,0.00994921,0.0298476,0.00994921,0.0298476,0.00994921,0.0298476,0.00994921
515,774.702,0.78945,0.42758,0.80528,0.82601,0.68821,0.74554,0.56533,0.67341,0.41832,0.87134,0.0298473,0.00994911,0.0298473,0.00994911,0.0298473,0.00994911,0.0298473,0.00994911
516,775.979,0.80625,0.4229,0.80305,0.84107,0.70344,0.75202,0.574,0.68077,0.41791,0.87088,0.029847,0.00994902,0.029847,0.00994902,0.029847,0.00994902,0.029847,0.00994902
517,777.108,0.75871,0.41241,0.80129,0.84122,0.70085,0.75191,0.57617,0.67567,0.41418,0.87178,0.0298467,0.00994892,0.0298467,0.00994892,0.0298467,0.00994892,0.0298467,0.00994892
518,778.302,0.7745,0.42177,0.79035,0.7818,0.7369,0.77001,0.57261,0.66798,0.41257,0.87661,0.0298465,0.00994882,0.0298465,0.00994882,0.0298465,0.00994882,0.0298465,0.00994882
519,779.38,0.78329,0.41398,0.80157,0.71562,0.76641,0.77006,0.57594,0.66398,0.40883,0.87999,0.0298462,0.00994872,0.0298462,0.00994872,0.0298462,0.00994872,0.0298462,0.00994872
520,780.613,0.80602,0.42711,0.80645,0.73199,0.75567,0.76776,0.5673,0.6745,0.41374,0.88024,0.0298459,0.00994862,0.0298459,0.00994862,0.0298459,0.00994862,0.0298459,0.00994862
521,781.761,0.76768,0.42241,0.80321,0.81217,0.71362,0.7594,0.56092,0.67407,0.4108,0.87885,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
522,783.148,0.77215,0.43294,0.80203,0.82027,0.6982,0.75012,0.5341,0.67874,0.42351,0.87598,0.0298453,0.00994842,0.0298453,0.00994842,0.0298453,0.00994842,0.0298453,0.00994842
523,784.464,0.78093,0.42799,0.79823,0.81855,0.69911,0.75027,0.54369,0.66202,0.41819,0.87347,0.029845,0.00994832,0.029845,0.00994832,0.029845,0.00994832,0.029845,0.00994832
524,785.866,0.76866,0.41543,0.7996,0.77296,0.70986,0.74434,0.56461,0.66784,0.41425,0.87294,0.0298447,0.00994822,0.0298447,0.00994822,0.0298447,0.00994822,0.0298447,0.00994822
525,786.997,0.74353,0.41229,0.80279,0.7799,0.71564,0.74435,0.56643,0.65251,0.41598,0.87571,0.0298444,0.00994812,0.0298444,0.00994812,0.0298444,0.00994812,0.0298444,0.00994812
526,788.277,0.78491,0.41194,0.8084,0.79406,0.7276,0.75348,0.56472,0.66522,0.43693,0.88224,0.0298441,0.00994803,0.0298441,0.00994803,0.0298441,0.00994803,0.0298441,0.00994803
527,789.398,0.78217,0.41766,0.79682,0.78211,0.73269,0.7517,0.56639,0.66117,0.4357,0.8859,0.0298438,0.00994793,0.0298438,0.00994793,0.0298438,0.00994793,0.0298438,0.00994793
528,790.669,0.76728,0.4071,0.79773,0.75654,0.723,0.74319,0.57121,0.6637,0.42596,0.88245,0.0298435,0.00994783,0.0298435,0.00994783,0.0298435,0.00994783,0.0298435,0.00994783
529,791.827,0.78865,0.42271,0.79569,0.77175,0.71137,0.7344,0.56791,0.6607,0.42037,0.87891,0.0298432,0.00994773,0.0298432,0.00994773,0.0298432,0.00994773,0.0298432,0.00994773
530,793.1,0.74858,0.41905,0.79502,0.78879,0.73738,0.74331,0.56754,0.66413,0.42545,0.8799,0.0298429,0.00994763,0.0298429,0.00994763,0.0298429,0.00994763,0.0298429,0.00994763
531,794.298,0.78299,0.4206,0.79395,0.77949,0.77844,0.75251,0.5635,0.66599,0.42736,0.87872,0.0298426,0.00994753,0.0298426,0.00994753,0.0298426,0.00994753,0.0298426,0.00994753
